transaction_id,timestamp,customer_id,quantity,discount_applied,gross_revenue,campaign_id,refund_flag
80403,05/14/2023 6:26,19368,1,0.2,44.52,0,0
80404,11/12/2023 8:13,47882,1,0,52.65,19,0
80405,02/16/2021 9:03,54058,3,0,100.29,49,0
80406,06/18/2023 15:19,65130,1,0.05,-50.96,37,1
80407,08/11/2021 9:05,78297,1,0,66.52,38,0
80408,10/10/2021 6:43,84008,1,0,126.36,45,0
80409,08/15/2023 6:34,59014,1,0,160.92,41,0
80410,06/18/2021 11:16,24847,1,0.2,61.58,33,0
80411,11/05/2022 6:10,53110,2,0.05,,8,0
80412,05/03/2023 19:22,1816,1,0,23.57,0,0
80413,09/04/2021 0:40,9841,1,0.05,29.22,40,0
80414,10/17/2021 9:44,6137,1,0,38.04,39,0
80415,09/21/2022 3:21,75950,2,0,114.42,29,0
80416,05/30/2022 16:27,73528,1,0,11.71,8,0
80417,02/02/2022 2:15,58054,2,0.15,283.22,0,0
80418,10/10/2021 16:26,20123,1,0,54.04,25,0
80419,04/28/2021 12:28,99788,1,0,25.15,15,0
80420,02/12/2022 8:37,7549,1,0.05,,44,0
80421,07/12/2023 12:39,74615,2,0,35.78,47,0
80422,03/08/2022 8:45,13680,1,0.05,37.67,0,0
80423,08/08/2023 2:53,48922,1,0,,15,0
80424,07/12/2022 7:25,78293,1,0,174.65,47,0
80425,11/27/2021 7:59,53882,3,0,615.06,32,0
80426,09/29/2022 21:20,10294,1,0.1,102.35,20,0
80427,11/15/2023 4:33,67151,2,0,157.4,0,0
80428,01/18/2023 15:54,42003,1,0,93.32,2,0
80429,12/12/2022 13:27,36967,1,0.05,,30,0
80430,01/20/2023 20:47,75916,1,0.1,,41,0
80431,10/28/2023 7:53,27377,1,0,40.29,8,0
80432,03/16/2021 12:31,29142,1,0.1,46.58,45,0
80433,03/14/2022 20:50,11100,1,0,73.55,0,0
80434,04/16/2021 7:46,31765,1,0,69.73,27,0
80435,10/28/2022 10:33,41539,3,0.1,44.09,17,0
80436,03/23/2022 11:41,59356,1,0.15,84.46,47,0
80437,01/02/2023 4:52,36042,2,0.1,140.65,29,0
80438,03/04/2023 1:28,7858,1,0.15,31.75,0,0
80439,09/10/2021 1:54,21703,1,0.05,53.53,33,0
80440,11/02/2023 15:56,55473,4,0,,8,0
80441,05/25/2021 9:10,38275,2,0.05,128.34,7,0
80442,05/03/2023 12:12,23902,2,0,91.68,2,0
80443,03/17/2023 19:37,34164,2,0,167.14,0,0
80444,06/04/2022 6:36,78508,1,0,70.23,0,0
80445,12/17/2021 18:21,32148,1,0,14.72,20,0
80446,01/02/2023 20:44,85848,1,0,-57.21,21,1
80447,09/17/2021 0:02,49009,4,0.05,38.99,39,0
80448,12/21/2021 14:38,22402,1,0,154.54,31,0
80449,11/25/2021 15:08,56509,1,0,,18,0
80450,08/05/2022 9:18,17325,1,0,35.42,19,0
80451,08/01/2021 5:20,33269,1,0,37.29,17,0
80452,12/26/2022 18:17,17638,1,0.05,19.1,14,0
80453,07/11/2022 17:11,22714,1,0.2,13.98,48,0
80454,12/11/2021 0:07,39687,1,0,10.99,8,0
80455,06/28/2023 18:30,34505,1,0.15,36.06,0,0
80456,09/24/2021 21:35,67029,1,0.2,85.53,33,0
80457,12/13/2023 7:21,55504,2,0,,18,0
80458,07/15/2021 13:37,72378,1,0.2,111.58,16,0
80459,02/13/2022 20:20,10762,3,0.1,122.85,27,0
80460,09/07/2023 17:07,22811,1,0,41.07,25,0
80461,12/05/2021 2:48,45127,1,0,75.56,37,0
80462,04/26/2022 16:39,26598,1,0,100.67,24,0
80463,12/18/2023 20:52,39602,2,0.05,287.68,50,0
80464,10/28/2022 18:08,88303,1,0.05,,14,0
80465,11/22/2023 21:45,7367,1,0.05,29.48,0,0
80466,05/10/2021 5:04,39643,2,0.2,111.3,9,0
80467,12/14/2021 13:48,52992,3,0,234.48,2,0
80468,10/12/2023 17:59,83743,3,0,49.98,25,0
80469,08/02/2021 15:43,83409,1,0.15,24.83,50,0
80470,12/26/2021 12:50,87885,2,0,,5,0
80471,10/10/2023 15:45,56739,1,0.1,39.11,38,0
80472,06/07/2022 9:23,16748,1,0,80.57,38,0
80473,08/04/2023 15:08,94287,1,0,12.44,14,0
80474,07/07/2023 22:53,48487,1,0,27.85,0,0
80475,03/05/2023 9:24,78611,1,0,140.06,20,0
80476,11/04/2022 9:23,55403,2,0,113.2,13,0
80477,04/07/2023 11:23,75031,1,0,15.27,42,0
80478,06/04/2022 9:21,91472,1,0,251.74,25,0
80479,01/17/2021 20:39,54895,1,0.05,,0,0
80480,05/25/2023 7:56,82731,1,0.05,22.42,25,0
80481,03/19/2021 20:29,40147,2,0.2,21.62,33,0
80482,03/09/2021 16:54,61178,1,0,59.85,18,0
80483,01/15/2023 7:38,12727,2,0,128.56,18,0
80484,04/08/2022 10:32,36094,1,0,188.05,36,0
80485,05/06/2023 10:28,7906,2,0,154.44,11,0
80486,11/19/2023 16:18,38453,1,0.15,79.65,0,0
80487,12/09/2022 4:42,17846,2,0,92.24,31,0
80488,09/06/2022 22:59,95920,1,0,197.97,0,0
80489,09/12/2022 8:14,1058,1,0,188.05,18,0
80490,06/08/2022 14:43,97631,1,0.15,,7,0
80491,10/16/2021 6:59,25718,1,0,,14,0
80492,02/21/2023 14:17,51821,1,0.1,152.81,42,0
80493,11/18/2023 9:27,10184,1,0.2,42.14,8,0
80494,12/21/2022 7:08,14328,1,0,36.42,0,0
80495,01/06/2023 8:12,19099,1,0,64.53,21,0
80496,07/22/2022 8:01,75929,2,0.2,182.93,0,0
80497,04/16/2021 12:26,58610,1,0,160.72,37,0
80498,02/22/2021 3:22,99240,1,0,138.9,25,0
80499,05/13/2022 1:23,18513,3,0.2,146.93,0,0
80500,03/10/2021 6:12,95973,1,0.1,30.8,24,0
80501,04/01/2021 14:27,10263,1,0.2,39.7,21,0
80502,02/03/2023 13:13,34755,1,0,130.42,13,0
80503,11/12/2023 15:09,3549,1,0.05,13.09,14,0
80504,06/29/2023 14:51,52019,1,0,134.4,0,0
80505,07/12/2022 7:43,19515,1,0,57.44,0,0
80506,06/06/2023 1:23,17527,1,0,38.4,49,0
80507,10/08/2023 11:22,36848,3,0,43.92,37,0
80508,01/19/2021 3:16,72083,1,0.1,15.74,37,0
80509,08/25/2021 14:14,92330,1,0.05,31.76,48,0
80510,12/22/2021 3:53,58512,1,0.1,39.82,16,0
80511,10/21/2022 20:05,18214,1,0,110.15,47,0
80512,11/28/2021 9:45,48461,1,0,8.96,0,0
80513,01/25/2022 14:26,26912,1,0,121.91,49,0
80514,11/15/2021 10:35,73232,1,0.05,80.17,18,0
80515,02/04/2021 18:23,21439,1,0,16.23,4,0
80516,07/07/2022 13:00,74722,1,0.15,118.56,44,0
80517,01/12/2023 0:02,45387,1,0.05,65.85,3,0
80518,07/17/2023 5:57,95392,1,0,91.14,9,0
80519,12/10/2021 10:12,41616,1,0.05,76.73,23,0
80520,11/22/2022 19:41,64861,1,0,85.41,0,0
80521,12/12/2022 13:59,38441,2,0,,35,0
80522,12/24/2021 0:45,53454,1,0,7.98,13,0
80523,01/28/2023 21:27,29992,1,0.05,36.38,0,0
80524,04/10/2023 18:41,61289,2,0,47.86,19,0
80525,05/13/2022 7:33,97397,2,0.1,102.69,5,0
80526,07/17/2021 6:45,64815,1,0,,41,0
80527,07/15/2021 7:42,68498,1,0.05,53,9,0
80528,11/02/2023 6:28,25466,1,0,78.81,4,0
80529,05/05/2022 18:09,49844,1,0,,0,0
80530,07/27/2022 12:38,93861,1,0.1,94.33,16,0
80531,11/07/2021 18:33,63850,1,0,20.9,32,0
80532,05/08/2021 17:28,5266,1,0,87.72,22,0
80533,01/06/2022 8:35,97879,1,0,25.06,4,0
80534,12/30/2021 18:05,95918,1,0.1,37.48,21,0
80535,03/05/2022 0:02,32280,1,0,165.46,0,0
80536,06/23/2021 19:39,42044,1,0.05,56.53,2,0
80537,03/01/2021 7:05,14958,1,0.05,19.85,48,0
80538,04/09/2023 12:03,27290,1,0.05,230.76,18,0
80539,05/31/2023 15:58,23549,1,0,80.38,2,0
80540,05/04/2023 20:40,21395,1,0.15,159.4,0,0
80541,08/22/2022 22:38,6202,1,0.15,26.72,8,0
80542,06/02/2021 21:30,98039,2,0.05,131.63,6,0
80543,12/02/2023 16:57,34615,1,0.05,39.9,31,0
80544,02/19/2021 17:06,38336,3,0,,37,0
80545,06/14/2022 19:37,98022,1,0.05,71.67,32,0
80546,08/06/2023 8:16,8088,1,0.05,119.46,0,0
80547,06/06/2023 16:12,15731,1,0.05,118.08,15,0
80548,05/16/2021 7:37,76253,1,0,64.49,0,0
80549,04/18/2022 18:49,22036,1,0.05,16.62,24,0
80550,12/30/2021 22:24,47000,1,0.1,16.88,38,0
80551,12/07/2021 2:06,79045,1,0,12.97,44,0
80552,10/11/2023 19:11,90575,1,0.2,62.73,11,0
80553,04/13/2023 0:36,39208,1,0,154.54,7,0
80554,11/07/2021 9:15,24175,1,0,,0,0
80555,06/01/2023 15:58,53678,1,0,76.45,28,0
80556,02/19/2022 12:34,69647,1,0.1,75.05,42,0
80557,05/04/2023 18:09,78664,1,0.05,65.94,2,0
80558,12/03/2022 18:07,6661,2,0.05,224.86,25,0
80559,08/04/2023 23:29,42504,1,0,12.51,29,0
80560,02/15/2021 16:36,4549,1,0,59.51,31,0
80561,03/08/2022 12:19,64549,1,0,111.46,42,0
80562,08/29/2023 5:42,89583,1,0.15,56.4,16,0
80563,03/15/2023 4:30,81088,1,0.05,,0,0
80564,12/14/2021 6:17,25778,2,0,47.82,47,0
80565,01/23/2021 5:15,22739,1,0,57.68,40,0
80566,07/20/2023 6:23,25378,1,0.1,,47,0
80567,10/31/2023 22:40,22737,1,0.1,,8,0
80568,11/13/2022 10:54,4599,1,0,-82.85,7,1
80569,04/22/2022 5:22,53249,2,0.05,209.53,23,0
80570,03/25/2022 15:08,77655,1,0.15,159.25,40,0
80571,11/29/2021 12:27,32852,1,0.05,-11.34,0,1
80572,02/10/2021 16:28,61288,1,0,104.98,16,0
80573,04/16/2021 8:17,33243,1,0,57.23,50,0
80574,08/08/2021 20:14,33674,1,0,26.49,0,0
80575,06/21/2022 10:20,95584,1,0,,0,0
80576,05/13/2022 0:06,13830,2,0,82.14,27,0
80577,01/18/2023 12:11,62856,3,0,-305.97,12,1
80578,11/01/2023 23:19,45224,1,0.1,24.33,45,0
80579,03/09/2023 21:29,52484,2,0,144.36,0,0
80580,10/23/2022 7:42,4316,3,0.05,459.65,31,0
80581,12/02/2023 15:18,80320,1,0,53.9,0,0
80582,05/14/2021 3:07,31865,1,0,31.37,44,0
80583,06/08/2023 0:59,36809,1,0,,37,0
80584,04/25/2021 2:09,7816,1,0,60.09,5,0
80585,10/01/2021 17:52,53965,1,0,39.73,38,0
80586,02/04/2023 8:39,65990,1,0,,33,0
80587,06/08/2021 19:07,53705,2,0.1,154.04,44,0
80588,08/31/2023 1:01,55074,1,0.15,156.45,0,0
80589,05/27/2023 6:43,12313,1,0.05,53.8,31,0
80590,05/25/2022 12:31,51106,1,0,123.87,3,0
80591,01/10/2022 19:47,75515,1,0.1,49.78,0,0
80592,07/23/2021 17:18,10434,1,0,69.02,19,0
80593,11/27/2022 6:51,96214,1,0,140.77,15,0
80594,10/04/2023 18:02,88895,1,0.1,13.87,28,0
80595,01/28/2021 15:31,7776,1,0,52.99,19,0
80596,11/05/2021 16:25,20190,1,0.05,11.61,0,0
80597,11/22/2023 2:55,26157,1,0.2,31.04,6,0
80598,11/03/2022 8:33,60588,1,0.1,12.51,11,0
80599,10/17/2022 23:21,88711,1,0.1,11,34,0
80600,03/18/2023 15:25,68697,2,0,18.86,26,0
80601,12/22/2021 5:30,92699,1,0,146.42,41,0
80602,07/14/2023 15:16,24089,1,0,21.93,16,0
80603,08/18/2022 22:29,27107,2,0,,6,0
80604,11/16/2023 13:47,35970,1,0,113.4,15,0
80605,01/25/2022 14:51,95865,1,0.1,133.99,16,0
80606,06/06/2021 21:26,70737,1,0.1,95.74,11,0
80607,08/24/2023 19:47,20463,1,0,20.09,21,0
80608,01/22/2021 22:58,33687,1,0.05,18.11,21,0
80609,07/18/2022 14:58,6660,1,0,78.87,19,0
80610,06/14/2021 21:36,65106,2,0,64.92,0,0
80611,09/12/2021 20:58,72985,1,0,191.18,19,0
80612,03/21/2023 9:57,46392,1,0.05,87.36,40,0
80613,07/02/2023 0:27,29776,1,0,,8,0
80614,10/11/2023 14:01,97978,1,0.1,62.08,40,0
80615,10/04/2022 6:30,643,2,0.15,299.06,30,0
80616,12/25/2023 7:47,79992,1,0,181.95,4,0
80617,02/22/2021 12:43,13147,1,0,47.76,31,0
80618,12/03/2023 23:02,69872,1,0,67.95,29,0
80619,06/19/2021 14:42,84037,4,0,139.36,8,0
80620,08/27/2023 20:37,93181,2,0.1,173.21,0,0
80621,05/19/2021 18:20,36684,1,0,,0,0
80622,03/30/2023 15:05,57651,2,0,129.68,31,0
80623,04/19/2022 19:33,89539,1,0.05,60.08,30,0
80624,08/17/2021 14:51,98988,1,0,139.92,33,0
80625,04/11/2021 20:02,88496,1,0,81.91,42,0
80626,08/15/2023 0:53,5724,2,0,126.86,45,0
80627,12/09/2023 6:30,46148,1,0,31.39,28,0
80628,03/02/2022 14:29,71883,1,0.1,78.26,0,0
80629,03/26/2023 21:53,28613,2,0.1,65.5,6,0
80630,01/26/2022 18:00,15065,1,0.05,7.43,48,0
80631,09/18/2022 14:59,30541,1,0,38.65,0,0
80632,02/25/2022 6:23,52866,1,0,198.92,0,0
80633,03/18/2022 13:03,36945,2,0,279.48,4,0
80634,08/12/2022 17:41,37064,3,0,97.92,14,0
80635,11/23/2023 21:07,27802,1,0,76.45,50,0
80636,07/25/2021 12:23,67308,1,0,81.46,33,0
80637,05/13/2023 6:19,11492,1,0.05,6.03,22,0
80638,02/11/2021 16:16,98793,1,0,73.88,0,0
80639,12/27/2022 8:02,10704,1,0,67.65,3,0
80640,07/03/2023 9:01,43075,1,0,65.8,33,0
80641,08/22/2022 5:44,6413,1,0,108.69,23,0
80642,02/17/2023 1:35,6837,1,0,30.31,4,0
80643,01/28/2021 11:16,44807,1,0,99.37,33,0
80644,11/08/2023 9:50,86312,1,0.1,50.9,26,0
80645,06/19/2021 1:51,60569,2,0,94.96,17,0
80646,09/22/2021 3:18,14285,1,0,18.13,34,0
80647,04/22/2022 22:04,99884,1,0,399.36,0,0
80648,02/05/2021 17:53,14125,1,0,23.13,0,0
80649,06/16/2021 14:22,27029,1,0.15,46.94,25,0
80650,10/07/2023 16:55,306,1,0,96.17,17,0
80651,12/30/2021 13:12,16039,2,0.05,243.9,37,0
80652,10/18/2022 2:51,23925,3,0.15,111.38,5,0
80653,04/20/2023 6:37,10224,1,0,,49,1
80654,11/08/2021 16:12,5222,1,0,77.43,25,0
80655,12/17/2022 13:54,97778,1,0,87.85,32,0
80656,03/14/2023 15:11,64999,1,0,,0,0
80657,01/01/2022 8:22,12264,1,0,119.11,2,0
80658,10/07/2023 9:52,19577,3,0,41.7,6,0
80659,02/10/2023 10:03,32926,1,0.15,10.12,21,0
80660,10/13/2021 18:45,88784,1,0.2,96.55,22,0
80661,07/29/2023 21:20,61245,1,0.05,7.91,13,0
80662,01/08/2022 15:11,58735,1,0,15.81,7,0
80663,11/16/2022 14:18,59186,1,0.1,124.17,45,0
80664,12/14/2022 5:00,21447,1,0,8.44,0,0
80665,01/28/2021 6:37,34914,1,0,16.54,0,0
80666,03/10/2022 20:48,36727,1,0,45.12,45,0
80667,10/15/2021 9:48,23978,2,0,195.68,0,0
80668,11/18/2021 10:09,38256,1,0.15,120.25,0,0
80669,11/03/2021 19:29,61306,1,0.05,85.66,0,0
80670,03/05/2022 9:19,15009,3,0,148.53,8,0
80671,04/10/2021 4:05,8191,1,0,132.4,21,0
80672,04/29/2023 14:34,97518,1,0.05,31.42,28,0
80673,08/18/2023 19:29,54678,2,0.15,80.72,20,0
80674,02/09/2023 22:45,51187,1,0,-44.57,35,1
80675,07/06/2023 12:25,96631,3,0.05,161.11,3,0
80676,08/24/2023 18:56,16545,1,0.15,25.33,28,0
80677,10/29/2023 18:13,79608,1,0.1,95.6,27,0
80678,08/24/2023 23:20,40407,2,0.15,85.42,28,0
80679,03/09/2023 12:26,4952,1,0.05,11.75,45,0
80680,03/22/2023 6:28,59011,2,0,150.8,2,0
80681,05/23/2023 13:57,5368,1,0.05,-6.03,9,1
80682,04/21/2023 14:35,33958,1,0,99.37,13,0
80683,09/29/2023 7:17,65594,2,0,202.38,0,0
80684,03/30/2022 20:26,69602,1,0,95.18,39,0
80685,01/13/2021 19:06,58826,1,0,15.93,0,0
80686,01/08/2022 7:27,35894,2,0,232.24,17,0
80687,11/03/2023 10:15,16994,1,0,67.95,36,0
80688,12/03/2023 21:07,22236,2,0,29.94,0,0
80689,07/19/2022 20:46,88711,1,0,96.99,40,0
80690,11/21/2022 20:54,76797,1,0,137.36,4,0
80691,08/05/2021 17:16,43778,1,0,,48,0
80692,02/10/2023 13:51,55839,1,0,33.33,23,0
80693,08/01/2022 23:55,86288,1,0,44.46,0,0
80694,12/20/2022 7:06,14494,2,0,162.24,21,0
80695,10/04/2022 12:05,13349,1,0.1,64.77,2,0
80696,01/07/2023 20:28,84288,1,0,137.97,7,0
80697,01/06/2023 21:30,18238,3,0,104.52,48,0
80698,09/22/2023 6:48,4808,1,0.15,8.02,22,0
80699,03/30/2022 10:46,67664,1,0.1,149.94,40,0
80700,06/19/2023 5:08,2392,1,0,34.21,44,0
80701,03/23/2022 12:33,52358,1,0.05,25.39,5,0
80702,01/23/2022 6:15,96719,1,0,23.03,9,0
80703,02/24/2021 10:36,48168,1,0.05,-108.77,32,1
80704,08/03/2023 16:03,44513,1,0,7.82,31,0
80705,03/03/2023 10:56,14179,1,0,74.99,23,0
80706,01/24/2021 7:39,2849,1,0,30.27,40,0
80707,10/18/2021 16:01,14061,2,0,19.84,0,0
80708,07/17/2023 8:53,84058,1,0.1,44.06,2,0
80709,10/04/2022 14:40,508,1,0,81.12,0,0
80710,11/06/2022 21:11,82998,1,0,100.28,48,0
80711,04/07/2022 17:28,29026,1,0,,0,0
80712,11/08/2021 12:30,97312,1,0.1,24.6,44,0
80713,12/10/2021 5:28,91547,1,0.1,56.86,0,0
80714,08/08/2023 18:58,73049,4,0.1,,33,0
80715,02/03/2023 4:59,21238,1,0,26.01,35,0
80716,10/14/2023 14:35,48706,1,0.2,19.88,29,0
80717,05/26/2021 19:20,6194,1,0,17.23,20,0
80718,06/06/2023 21:33,5977,1,0,79.22,39,0
80719,02/06/2023 22:59,35857,1,0,34.24,43,0
80720,02/07/2021 18:56,68950,1,0,14.28,18,0
80721,09/17/2023 6:38,89481,1,0,31.85,0,0
80722,09/24/2023 13:30,60113,1,0.05,108.13,0,0
80723,07/09/2022 1:25,83083,1,0,,17,0
80724,07/15/2022 6:20,74951,2,0.15,17.19,7,0
80725,02/11/2023 22:33,52834,1,0.05,77.84,15,0
80726,01/09/2021 10:49,12954,1,0,16.35,4,0
80727,08/21/2022 22:18,42364,2,0,212.68,7,0
80728,07/04/2021 9:09,76979,1,0.15,77.96,6,0
80729,11/27/2023 21:02,5777,1,0,23.82,33,0
80730,11/02/2023 6:00,45042,1,0,49.93,29,0
80731,10/04/2023 11:13,6600,1,0.1,168.78,31,0
80732,08/03/2021 20:04,86814,1,0,44.25,33,0
80733,07/12/2021 16:46,63745,1,0.1,,25,1
80734,01/19/2022 14:34,70719,1,0,59.62,39,0
80735,08/29/2023 20:51,24843,1,0.2,41.13,5,0
80736,09/01/2022 14:32,64219,1,0,67.67,43,0
80737,10/01/2022 11:52,44650,2,0.05,55.63,29,0
80738,02/04/2022 3:35,75584,1,0.05,,0,0
80739,06/13/2023 12:21,90017,1,0,58.86,49,0
80740,10/02/2022 13:06,393,2,0.1,78.35,28,0
80741,04/13/2021 7:47,41209,1,0.15,49.46,0,0
80742,06/23/2023 19:10,6911,1,0.05,48.1,0,0
80743,09/30/2021 16:13,233,1,0,43.46,8,0
80744,12/20/2023 4:16,82791,1,0,,0,0
80745,04/24/2022 20:00,18857,1,0.05,52.53,48,0
80746,06/28/2021 19:19,39676,1,0,,9,0
80747,10/04/2022 2:01,56254,2,0.05,155.63,44,0
80748,07/07/2023 16:30,49946,1,0.05,42.84,36,0
80749,09/10/2021 7:43,43540,1,0,60.55,0,0
80750,03/18/2021 0:41,62978,2,0.05,73.72,15,0
80751,10/10/2021 19:39,23036,4,0,57.12,30,0
80752,05/29/2023 23:37,28675,3,0,181.02,11,0
80753,11/27/2022 17:57,26020,1,0.05,141,25,0
80754,11/03/2022 13:38,97203,1,0,48.12,0,0
80755,01/24/2021 20:46,47125,1,0.05,70.77,0,0
80756,04/22/2023 8:31,52289,1,0,30,20,0
80757,12/13/2021 22:01,46296,1,0.1,17.26,0,0
80758,11/12/2023 7:59,9165,1,0,90.17,0,0
80759,09/08/2022 21:39,65844,1,0.05,74.87,7,0
80760,03/22/2023 19:39,82344,1,0,68.68,13,0
80761,07/18/2021 5:53,66657,1,0.2,67.51,18,0
80762,12/11/2023 17:12,59795,1,0,68.68,0,0
80763,03/21/2022 18:33,36685,1,0,25.27,31,0
80764,03/25/2022 20:33,68186,1,0,59.43,32,0
80765,10/16/2021 22:57,22792,1,0,,49,0
80766,06/08/2022 17:26,64142,1,0,152.66,17,0
80767,03/31/2023 7:24,39751,1,0.2,30.5,12,0
80768,05/09/2021 0:57,48671,1,0,8.86,29,0
80769,12/28/2022 6:55,61392,1,0.1,122.32,20,0
80770,09/08/2021 7:47,64638,4,0.15,79.12,0,0
80771,04/22/2023 0:06,96778,1,0,23.93,33,0
80772,03/18/2023 11:14,53060,2,0.05,141.72,39,0
80773,08/14/2021 11:32,2720,2,0,301.44,10,0
80774,12/20/2023 14:52,19964,1,0.05,41.65,18,0
80775,11/19/2022 6:45,77923,4,0,1005.36,2,0
80776,08/25/2022 13:37,90225,3,0.05,508.5,39,0
80777,02/26/2023 20:30,36630,1,0,85.54,32,0
80778,03/21/2022 10:50,60199,1,0,156.84,0,0
80779,06/06/2022 18:02,36213,1,0,98.01,36,0
80780,06/15/2023 13:00,8733,1,0,91.71,11,0
80781,07/30/2022 21:11,46573,1,0,12.37,18,0
80782,03/10/2023 11:41,15160,1,0,27.23,3,0
80783,01/28/2023 21:58,80321,1,0,19.53,17,0
80784,07/24/2023 13:18,85797,1,0,44.4,3,0
80785,01/16/2021 7:03,33738,1,0,18.76,46,0
80786,12/31/2021 21:08,83520,1,0,19.82,41,0
80787,09/02/2021 13:25,22710,1,0,99.27,11,0
80788,06/29/2021 5:26,2726,1,0.1,77.33,25,0
80789,03/18/2023 12:53,73815,1,0,46.55,24,0
80790,11/30/2021 16:07,49382,2,0,,2,0
80791,08/06/2022 13:58,53430,1,0,87.97,19,0
80792,04/24/2022 21:28,67650,1,0.15,15.69,0,0
80793,03/07/2023 19:16,37600,1,0.05,30.53,31,0
80794,12/02/2022 7:04,11830,1,0.2,11.66,39,0
80795,06/01/2021 6:33,61172,1,0,81.02,15,0
80796,01/17/2023 22:09,54754,3,0,492.27,5,0
80797,09/06/2022 3:38,71309,1,0,16.19,8,0
80798,12/31/2023 1:09,92296,1,0,-34.84,42,1
80799,03/26/2021 17:10,90083,1,0,81.94,0,0
80800,08/10/2021 13:13,45159,3,0.2,113.4,18,0
80801,09/05/2023 9:21,35125,1,0.05,38.86,31,0
80802,08/13/2023 8:25,69340,2,0.1,95.54,40,0
80803,02/24/2023 7:18,90768,2,0,175.44,39,0
80804,10/01/2023 21:10,9296,1,0.1,122.32,50,0
80805,11/20/2021 5:05,17835,3,0,609.21,0,0
80806,12/21/2023 13:15,94167,1,0,,37,0
80807,11/09/2022 13:44,88009,1,0.05,81.62,27,0
80808,06/28/2021 23:46,63594,1,0.15,68.37,15,0
80809,01/14/2021 23:01,81844,1,0,119.09,39,0
80810,11/07/2023 7:30,82693,1,0.15,93.74,28,0
80811,03/28/2023 6:29,50770,1,0,27.83,4,0
80812,12/12/2022 5:24,95072,2,0,89.14,0,0
80813,03/30/2023 13:00,96531,1,0.2,17.03,0,0
80814,11/12/2023 18:43,45456,1,0,44.25,37,0
80815,09/07/2022 19:37,3801,2,0.05,466.35,22,0
80816,08/03/2022 6:18,6551,2,0,19.62,42,0
80817,10/05/2023 0:40,13460,1,0.05,93.42,0,0
80818,12/23/2021 17:05,97119,1,0,98.84,0,0
80819,01/28/2021 12:27,50856,1,0,38.71,47,0
80820,01/30/2021 6:32,2,1,0.05,60.09,0,0
80821,10/12/2021 7:25,3887,3,0.05,174.42,0,0
80822,03/07/2021 3:04,75115,2,0,131.52,8,0
80823,01/06/2023 5:49,56211,2,0,94.26,2,0
80824,12/14/2022 13:54,81014,1,0,48.1,0,0
80825,12/30/2021 17:29,7848,1,0,46.83,43,0
80826,11/13/2022 20:52,76303,1,0,,6,0
80827,04/05/2021 13:51,48454,1,0,21.33,0,0
80828,10/07/2023 13:33,61067,1,0.05,60.85,33,0
80829,08/23/2021 16:45,45834,2,0.2,170.14,0,0
80830,01/09/2022 14:12,40058,1,0,55.48,31,0
80831,12/28/2021 17:33,81740,1,0,68.63,1,0
80832,05/16/2021 12:10,56929,1,0,,41,0
80833,07/25/2023 10:36,74576,1,0,17.32,40,0
80834,08/31/2023 7:33,69644,1,0,,4,0
80835,06/24/2021 14:49,76845,1,0,87.96,32,0
80836,06/05/2021 3:13,34093,1,0,185.51,0,0
80837,12/09/2023 3:13,15040,1,0,15.24,5,0
80838,11/02/2022 23:08,18669,3,0,357.33,23,0
80839,05/13/2021 16:06,92886,2,0,210.7,50,0
80840,01/02/2021 15:40,98846,1,0.15,56.19,0,0
80841,01/18/2023 18:22,98756,1,0.05,95.88,13,0
80842,03/26/2023 21:53,22882,1,0.1,89.34,50,0
80843,09/10/2021 9:08,36676,1,0,-10.87,44,1
80844,07/01/2021 13:28,42755,1,0,13.52,13,0
80845,08/05/2023 14:08,37249,1,0.05,70.19,0,0
80846,01/23/2021 18:25,12606,1,0,9.4,34,0
80847,03/18/2023 19:34,8313,1,0,163.21,0,0
80848,11/09/2022 6:45,32343,1,0,19.91,4,0
80849,05/10/2021 23:46,53983,1,0,36.79,5,0
80850,06/05/2022 15:22,86898,3,0,138.27,24,0
80851,03/02/2023 4:23,35460,2,0,137.36,2,0
80852,02/15/2022 6:57,83793,1,0,82.07,8,0
80853,07/24/2021 15:13,69397,4,0.1,193.36,30,0
80854,11/12/2022 4:47,87481,1,0,121.82,45,0
80855,11/12/2021 10:20,75731,1,0,68.35,2,0
80856,12/31/2021 10:34,3763,1,0.05,68.54,39,0
80857,08/01/2021 17:03,16708,1,0,55.24,23,0
80858,11/11/2021 17:18,87468,1,0,52.35,0,0
80859,12/24/2021 6:51,20653,1,0,8.33,45,0
80860,03/14/2023 19:04,7285,1,0,,8,0
80861,11/05/2021 9:06,51825,4,0.15,193.46,0,0
80862,07/17/2021 14:47,9773,1,0,11.17,8,0
80863,02/03/2023 11:10,23142,1,0,71.71,7,0
80864,05/14/2021 21:58,63571,1,0,10.88,31,0
80865,09/14/2023 18:57,94486,1,0.05,58,50,0
80866,10/31/2023 12:53,10950,1,0.05,40.21,18,0
80867,06/12/2023 19:13,53694,1,0.05,57.19,7,0
80868,10/21/2022 2:03,69065,3,0,120.72,4,0
80869,02/25/2022 1:55,1475,3,0,209.79,44,0
80870,10/09/2022 17:46,5454,1,0,42.76,19,0
80871,12/07/2023 7:28,79700,2,0,110.12,41,0
80872,10/05/2021 13:06,25105,1,0.15,85.26,43,0
80873,10/25/2021 17:23,5780,1,0,76.17,12,0
80874,05/02/2021 6:55,39553,1,0.1,56.3,0,0
80875,03/30/2021 5:32,25406,1,0,72.15,18,0
